f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold,n_train,n_test,fit_search_seconds,refit_seconds,predict_seconds,predict_proba_seconds
0.96359901111204,0.96375,0.96375,0.96431771696824,0.96375,0.9519582485355932,0.9516666666666668,0.0877994783328532,FULL_11,QDA,2028,5,3200,800,0.0781550407409668,0.006920576095581,0.0020482540130615,0.0018603801727294
0.972499312482812,0.9725,0.9725,0.9725222522252224,0.9725,0.9633413612114596,0.9633333333333334,0.0739398357574654,FULL_11,RandomForest,2026,1,3200,800,18.91876554489136,7.95487380027771,0.0525879859924316,0.052729845046997
0.962499062476562,0.9625,0.9625,0.9625212521252126,0.9625,0.9500079167656263,0.95,0.081934376427882,FULL_11,RandomForest,2026,2,3200,800,19.555745363235477,8.117421627044678,0.05196213722229,0.0517985820770263
0.978739236738599,0.97875,0.97875,0.9792141586713096,0.97875,0.9718306769329332,0.9716666666666668,0.0630062698192336,FULL_11,RandomForest,2026,3,3200,800,15.1574125289917,4.0264763832092285,0.027543306350708,0.0273091793060302
0.9774859287054408,0.9775,0.9775,0.9780701754385964,0.9775,0.9702021465063104,0.97,0.0739421593295177,FULL_11,RandomForest,2026,4,3200,800,13.41166925430298,2.11452317237854,0.0284051895141601,0.0281884670257568
0.973730133413394,0.97375,0.97375,0.9744288974146794,0.97375,0.9652433524381744,0.965,0.0703174348202785,FULL_11,RandomForest,2026,5,3200,800,15.293092012405396,4.249235391616821,0.0539989471435546,0.054718017578125
0.9687263493016594,0.96875,0.96875,0.9694137265227312,0.96875,0.9585750045802248,0.9583333333333334,0.0759059015607565,FULL_11,RandomForest,2027,1,3200,800,15.407763481140137,4.273417711257935,0.0566663742065429,0.0565817356109619
0.9724889955982392,0.9725,0.9725,0.9728565705128204,0.9725,0.9634618034723766,0.9633333333333334,0.0792229193677259,FULL_11,RandomForest,2027,2,3200,800,13.461280822753906,2.096131563186645,0.0284304618835449,0.0279796123504638
0.9799994999874996,0.98,0.98,0.98002300230023,0.98,0.9733414445458348,0.9733333333333334,0.0569513722318295,FULL_11,RandomForest,2027,3,3200,800,15.272599935531616,4.038852214813232,0.027651309967041,0.0277817249298095
0.9699932484809082,0.97,0.97,0.9701981783605244,0.97,0.9600720081010128,0.96,0.081830186715501,FULL_11,RandomForest,2027,4,3200,800,13.132779359817505,2.0522072315216064,0.027982473373413,0.0281674861907959
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0671137508563623,FULL_11,RandomForest,2027,5,3200,800,13.360217094421388,2.114290475845337,0.0292847156524658,0.0290961265563964
0.9675,0.9675,0.9675,0.9675,0.9675,0.9566666666666668,0.9566666666666668,0.0858170521196219,FULL_11,RandomForest,2028,1,3200,800,15.17497205734253,4.151578664779663,0.0551249980926513,0.0559790134429931
0.97874880462026,0.97875,0.97875,0.9788014803330748,0.97875,0.9716848859290852,0.9716666666666668,0.0591420400410046,FULL_11,RandomForest,2028,2,3200,800,15.063235759735107,3.9832217693328857,0.0267634391784667,0.026883840560913
0.9749843652282676,0.975,0.975,0.9755639097744362,0.975,0.9668681185114434,0.9666666666666668,0.062996425328394,FULL_11,RandomForest,2028,3,3200,800,18.780078887939453,7.790697336196899,0.0517370700836181,0.051908254623413
0.9774909963985594,0.9775,0.9775,0.9778645833333334,0.9775,0.9701293592057496,0.97,0.0715366181426319,FULL_11,RandomForest,2028,4,3200,800,15.4097421169281,4.136081218719482,0.0577104091644287,0.0575952529907226
0.9699729756781104,0.97,0.97,0.970794861501405,0.97,0.960288129664834,0.96,0.0812561824243874,FULL_11,RandomForest,2028,5,3200,800,15.016244411468506,4.107957124710083,0.0567975044250488,0.0558376312255859
0.9887465536320498,0.98875,0.98875,0.9890428274636428,0.98875,0.9851005674829912,0.985,0.0342632497140866,FULL_11,TabPFN,2026,1,3200,800,10.497179746627808,10.497179746627808,2.664503812789917,1.4050695896148682
0.97874667916862,0.97875,0.97875,0.9788930581613507,0.97875,0.9717172782596204,0.9716666666666668,0.0427328187598616,FULL_11,TabPFN,2026,2,3200,800,2.262617349624634,2.262617349624634,1.3914151191711426,1.3968467712402344
0.9924992499249924,0.9925,0.9925,0.9925970388155262,0.9925,0.9900330016500916,0.99,0.0263633204900548,FULL_11,TabPFN,2026,3,3200,800,1.9218618869781492,1.9218618869781492,1.388455867767334,1.3956298828125
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.0341951304733281,FULL_11,TabPFN,2026,4,3200,800,2.239971876144409,2.239971876144409,1.3993289470672607,1.4169409275054932
0.984998499849985,0.985,0.985,0.985094037615046,0.985,0.9800326683000908,0.98,0.0389745651644316,FULL_11,TabPFN,2026,5,3200,800,2.016317844390869,2.016317844390869,1.4011023044586182,1.394648551940918
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.027816176867028,FULL_11,TabPFN,2027,1,3200,800,1.9578895568847656,1.9578895568847656,1.390162706375122,1.3892173767089844
0.98999899989999,0.99,0.99,0.9900960384153662,0.99,0.9866995572000914,0.9866666666666668,0.0355561479828629,FULL_11,TabPFN,2027,2,3200,800,1.987531900405884,1.987531900405884,1.385244607925415,1.3912253379821775
0.9874996874921872,0.9875,0.9875,0.9875237523752376,0.9875,0.9833415278802098,0.9833333333333332,0.0300492587290213,FULL_11,TabPFN,2027,3,3200,800,1.9805984497070312,1.9805984497070312,1.3858590126037598,1.3896443843841553
0.9812470698546648,0.98125,0.98125,0.981394621638524,0.98125,0.9750507852176296,0.975,0.0418413741858268,FULL_11,TabPFN,2027,4,3200,800,1.9600849151611328,1.9600849151611328,1.384258508682251,1.393781661987305
