f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.0720371685059186,FULL_11,PCA_SVM,2028,4
0.9673836698858648,0.9675,0.9675,0.9677676674550046,0.9675,0.95683412729303,0.9566666666666668,0.0856042324583374,FULL_11,PCA_SVM,2028,5
0.9787210201747284,0.97875,0.97875,0.978734356313122,0.97875,0.9716808371155348,0.9716666666666668,0.0718486302633743,FULL_11,PCA_XGBoost,2026,1
0.9664203465535164,0.96625,0.96625,0.9671254573582496,0.96625,0.9551850850420776,0.955,0.0805234660005083,FULL_11,PCA_XGBoost,2026,2
0.986262297534882,0.98625,0.98625,0.9862928503905668,0.98625,0.9816728021408534,0.9816666666666668,0.0583300856644472,FULL_11,PCA_XGBoost,2026,3
0.9786729964837996,0.97875,0.97875,0.9787121209278942,0.97875,0.9717051307560426,0.9716666666666668,0.0674144786320475,FULL_11,PCA_XGBoost,2026,4
0.9749927165217784,0.975,0.975,0.9752837150882966,0.975,0.96676737684735,0.9666666666666668,0.0583453273399391,FULL_11,PCA_XGBoost,2026,5
0.9837467812298828,0.98375,0.98375,0.9837496249906248,0.98375,0.9783353715341472,0.9783333333333332,0.0488488254689701,FULL_11,PCA_XGBoost,2027,1
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0782569977415378,FULL_11,PCA_XGBoost,2027,2
0.98373119519497,0.98375,0.98375,0.9837185304632616,0.98375,0.9783353715341472,0.9783333333333332,0.0425149986774363,FULL_11,PCA_XGBoost,2027,3
0.9712770428212132,0.97125,0.97125,0.9713454122505848,0.97125,0.9616806912790112,0.9616666666666668,0.0835483239858276,FULL_11,PCA_XGBoost,2027,4
0.9787617231643052,0.97875,0.97875,0.9789581777445856,0.97875,0.971729426218786,0.9716666666666668,0.0753139376358399,FULL_11,PCA_XGBoost,2027,5
0.9700600531834788,0.97,0.97,0.9703366853987972,0.97,0.9600740085573494,0.96,0.0821772717508477,FULL_11,PCA_XGBoost,2028,1
0.9862499140619628,0.98625,0.98625,0.98625590639766,0.98625,0.9816687118119468,0.9816666666666668,0.0413008968964359,FULL_11,PCA_XGBoost,2028,2
0.979992749436686,0.98,0.98,0.9800460078642071,0.98,0.9733536117448136,0.9733333333333334,0.0503968255782352,FULL_11,PCA_XGBoost,2028,3
0.9787030718174724,0.97875,0.97875,0.979097539888155,0.97875,0.9718144746917828,0.9716666666666668,0.0548051147879844,FULL_11,PCA_XGBoost,2028,4
0.9673962719559976,0.9675,0.9675,0.9673348080903098,0.9675,0.9566806183607496,0.9566666666666668,0.1004083675534242,FULL_11,PCA_XGBoost,2028,5
0.9724986345582796,0.9725,0.9725,0.9728030953868584,0.9725,0.9634377114061876,0.9633333333333334,0.1458431592866723,FULL_11,QDA,2026,1
0.9663599233774672,0.96625,0.96625,0.9665951709768354,0.96625,0.9550417839920944,0.955,0.1269973737595626,FULL_11,QDA,2026,2
0.9824986518864398,0.9825,0.9825,0.982935855263158,0.9825,0.9768152352819636,0.9766666666666668,0.0923658923078561,FULL_11,QDA,2026,3
0.9686776032266112,0.96875,0.96875,0.9696080679677608,0.96875,0.9586729234734704,0.9583333333333334,0.0904926119416889,FULL_11,QDA,2026,4
0.9612494048045984,0.96125,0.96125,0.9618339644925704,0.96125,0.9485349184241904,0.9483333333333334,0.1356195739124131,FULL_11,QDA,2026,5
0.978675761815738,0.97875,0.97875,0.97988150306814,0.97875,0.9720940769832228,0.9716666666666668,0.0629793776533511,FULL_11,QDA,2027,1
0.9637993760734236,0.96375,0.96375,0.96461052528083,0.96375,0.951930467286086,0.9516666666666668,0.093909886554852,FULL_11,QDA,2027,2
0.9750559076476912,0.975,0.975,0.9751361386138614,0.975,0.966674722322918,0.9666666666666668,0.1673560358466194,FULL_11,QDA,2027,3
0.9650329171992366,0.965,0.965,0.9655505952380952,0.965,0.9535002104731938,0.9533333333333334,0.1051301068836255,FULL_11,QDA,2027,4
0.9725202360592788,0.9725,0.9725,0.972758619007082,0.9725,0.9634075988648402,0.9633333333333334,0.1519642502986815,FULL_11,QDA,2027,5
0.965176610792546,0.965,0.965,0.9658106435643564,0.965,0.9534823265878702,0.9533333333333334,0.3178895470184639,FULL_11,QDA,2028,1
0.9750829645378128,0.975,0.975,0.9752438663907774,0.975,0.9666928482858552,0.9666666666666668,0.0954350466225263,FULL_11,QDA,2028,2
0.9749591553279604,0.975,0.975,0.9755770934994252,0.975,0.9668902859042466,0.9666666666666668,0.0950782250350164,FULL_11,QDA,2028,3
0.9712906422433404,0.97125,0.97125,0.971553325901152,0.97125,0.9617428076529726,0.9616666666666668,0.0954943210966991,FULL_11,QDA,2028,4
0.96359901111204,0.96375,0.96375,0.96431771696824,0.96375,0.9519582485355932,0.9516666666666668,0.0877994783328532,FULL_11,QDA,2028,5
0.972499312482812,0.9725,0.9725,0.9725222522252224,0.9725,0.9633413612114596,0.9633333333333334,0.0739398357574654,FULL_11,RandomForest,2026,1
0.962499062476562,0.9625,0.9625,0.9625212521252126,0.9625,0.9500079167656263,0.95,0.081934376427882,FULL_11,RandomForest,2026,2
0.978739236738599,0.97875,0.97875,0.9792141586713096,0.97875,0.9718306769329332,0.9716666666666668,0.0630062698192336,FULL_11,RandomForest,2026,3
0.9774859287054408,0.9775,0.9775,0.9780701754385964,0.9775,0.9702021465063104,0.97,0.0739421593295177,FULL_11,RandomForest,2026,4
0.973730133413394,0.97375,0.97375,0.9744288974146794,0.97375,0.9652433524381744,0.965,0.0703174348202785,FULL_11,RandomForest,2026,5
0.9687263493016594,0.96875,0.96875,0.9694137265227312,0.96875,0.9585750045802248,0.9583333333333334,0.0759059015607565,FULL_11,RandomForest,2027,1
0.9724889955982392,0.9725,0.9725,0.9728565705128204,0.9725,0.9634618034723766,0.9633333333333334,0.0792229193677259,FULL_11,RandomForest,2027,2
0.9799994999874996,0.98,0.98,0.98002300230023,0.98,0.9733414445458348,0.9733333333333334,0.0569513722318295,FULL_11,RandomForest,2027,3
0.9699932484809082,0.97,0.97,0.9701981783605244,0.97,0.9600720081010128,0.96,0.081830186715501,FULL_11,RandomForest,2027,4
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0671137508563623,FULL_11,RandomForest,2027,5
0.9675,0.9675,0.9675,0.9675,0.9675,0.9566666666666668,0.9566666666666668,0.0858170521196219,FULL_11,RandomForest,2028,1
0.97874880462026,0.97875,0.97875,0.9788014803330748,0.97875,0.9716848859290852,0.9716666666666668,0.0591420400410046,FULL_11,RandomForest,2028,2
0.9749843652282676,0.975,0.975,0.9755639097744362,0.975,0.9668681185114434,0.9666666666666668,0.062996425328394,FULL_11,RandomForest,2028,3
0.9774909963985594,0.9775,0.9775,0.9778645833333334,0.9775,0.9701293592057496,0.97,0.0715366181426319,FULL_11,RandomForest,2028,4
0.9699729756781104,0.97,0.97,0.970794861501405,0.97,0.960288129664834,0.96,0.0812561824243874,FULL_11,RandomForest,2028,5
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0636269050327483,FULL_11,SVM_RBF,2026,1
0.973777727901844,0.97375,0.97375,0.9738233245435096,0.97375,0.9650060313065436,0.965,0.0710261488210473,FULL_11,SVM_RBF,2026,2
0.98373712440184,0.98375,0.98375,0.9845263052810224,0.98375,0.9786045259140674,0.9783333333333332,0.0492533153130942,FULL_11,SVM_RBF,2026,3
0.9762379704725516,0.97625,0.97625,0.9767090858989452,0.97625,0.968496780957177,0.9683333333333334,0.0658360551880091,FULL_11,SVM_RBF,2026,4
0.968740426755694,0.96875,0.96875,0.9690182974143324,0.96875,0.958431178177191,0.9583333333333334,0.0725598576763249,FULL_11,SVM_RBF,2026,5
0.9774797317585828,0.9775,0.9775,0.9783219590525892,0.9775,0.9702911310155096,0.97,0.0587789278341275,FULL_11,SVM_RBF,2027,1
0.9774797317585828,0.9775,0.9775,0.9783219590525892,0.9775,0.9702911310155096,0.97,0.0634633506693797,FULL_11,SVM_RBF,2027,2
0.9762498515615724,0.97625,0.97625,0.9762556563914098,0.97625,0.9683353507007488,0.9683333333333334,0.0677426534614736,FULL_11,SVM_RBF,2027,3
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0698447332659869,FULL_11,SVM_RBF,2027,4
0.97499437373409,0.975,0.975,0.9752026824141729,0.975,0.9667391748239365,0.9666666666666668,0.0640899554290314,FULL_11,SVM_RBF,2027,5
0.9824986518864398,0.9825,0.9825,0.982935855263158,0.9825,0.9768152352819636,0.9766666666666668,0.0575506821720108,FULL_11,SVM_RBF,2028,1
0.97874880462026,0.97875,0.97875,0.9788014803330748,0.97875,0.9716848859290852,0.9716666666666668,0.0503821347816043,FULL_11,SVM_RBF,2028,2
0.9749899959983994,0.975,0.975,0.9753605769230768,0.975,0.9667955813390632,0.9666666666666668,0.0626720066785091,FULL_11,SVM_RBF,2028,3
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.0711007119055345,FULL_11,SVM_RBF,2028,4
0.9673836698858648,0.9675,0.9675,0.9677676674550046,0.9675,0.95683412729303,0.9566666666666668,0.085409590763748,FULL_11,SVM_RBF,2028,5
0.959844314846771,0.96,0.96,,,0.9467199211600568,0.9466666666666668,0.1424878201122723,FULL_11,TabNet,2026,1
0.9725147798217528,0.9725,0.9725,,,0.963419643542552,0.9633333333333334,0.0808371680874723,FULL_11,TabNet,2026,2
0.9812358095809957,0.98125,0.98125,,,0.9752458742250985,0.975,0.0532096774264543,FULL_11,TabNet,2026,3
0.9711691629034336,0.97125,0.97125,,,0.9619813662134404,0.9616666666666668,0.0711682348476531,FULL_11,TabNet,2026,4
0.9586011517724768,0.95875,0.95875,,,0.9452501305249308,0.945,0.0946371630345013,FULL_11,TabNet,2026,5
0.9774797317585828,0.9775,0.9775,,,0.9702911310155096,0.97,0.0683226875391086,FULL_11,TabNet,2027,1
0.9749899959983994,0.975,0.975,,,0.9667955813390632,0.9666666666666668,0.0611062292081869,FULL_11,TabNet,2027,2
0.9762494296733883,0.97625,0.97625,,,0.968343420296498,0.9683333333333334,0.072878566690109,FULL_11,TabNet,2027,3
0.976278047050294,0.97625,0.97625,,,0.9683353507007488,0.9683333333333334,0.087161370042377,FULL_11,TabNet,2027,4
0.967581642078602,0.9675,0.9675,,,0.9567045369707864,0.9566666666666668,0.086505463514318,FULL_11,TabNet,2027,5
0.9649921232277262,0.965,0.965,,,0.9534048413780888,0.9533333333333334,0.0918161843807001,FULL_11,TabNet,2028,1
0.9699729756781104,0.97,0.97,,,0.960288129664834,0.96,0.0826671149258733,FULL_11,TabNet,2028,2
0.9749099421376278,0.975,0.975,,,0.9671523797221596,0.9666666666666668,0.0629639018282644,FULL_11,TabNet,2028,3
0.9712411926152384,0.97125,0.97125,,,0.961764851840416,0.9616666666666668,0.0788504558946427,FULL_11,TabNet,2028,4
0.9623531512665487,0.9625,0.9625,,,0.9502455118065888,0.95,0.0936806565110254,FULL_11,TabNet,2028,5
0.9887465536320498,0.98875,0.98875,0.9890428274636428,0.98875,0.9851005674829912,0.985,0.0342632497140866,FULL_11,TabPFN,2026,1
0.97874667916862,0.97875,0.97875,0.9788930581613507,0.97875,0.9717172782596204,0.9716666666666668,0.0427328187598616,FULL_11,TabPFN,2026,2
0.9924992499249924,0.9925,0.9925,0.9925970388155262,0.9925,0.9900330016500916,0.99,0.0263633204900548,FULL_11,TabPFN,2026,3
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.0341951304733281,FULL_11,TabPFN,2026,4
0.984998499849985,0.985,0.985,0.985094037615046,0.985,0.9800326683000908,0.98,0.0389745651644316,FULL_11,TabPFN,2026,5
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.027816176867028,FULL_11,TabPFN,2027,1
0.98999899989999,0.99,0.99,0.9900960384153662,0.99,0.9866995572000914,0.9866666666666668,0.0355561479828629,FULL_11,TabPFN,2027,2
0.9874996874921872,0.9875,0.9875,0.9875237523752376,0.9875,0.9833415278802098,0.9833333333333332,0.0300492587290213,FULL_11,TabPFN,2027,3
0.9812470698546648,0.98125,0.98125,0.981394621638524,0.98125,0.9750507852176296,0.975,0.0418413741858268,FULL_11,TabPFN,2027,4
0.9874987498749874,0.9875,0.9875,0.987595038015206,0.9875,0.983366112750091,0.9833333333333332,0.0405569296570841,FULL_11,TabPFN,2027,5
0.9874949979991996,0.9875,0.9875,0.9878806089743588,0.9875,0.9834644706724952,0.9833333333333332,0.036831725143045,FULL_11,TabPFN,2028,1
0.9887499296870604,0.98875,0.98875,0.9887559688992223,0.98875,0.985002052089746,0.985,0.0279561734542383,FULL_11,TabPFN,2028,2
0.9874996874921872,0.9875,0.9875,0.9875237523752376,0.9875,0.9833415278802098,0.9833333333333332,0.0378732012005305,FULL_11,TabPFN,2028,3
0.9887443018027876,0.98875,0.98875,0.9892344497607656,0.98875,0.985166260835958,0.985,0.0312603692663416,FULL_11,TabPFN,2028,4
0.9799994999874996,0.98,0.98,0.98002300230023,0.98,0.9733414445458348,0.9733333333333334,0.0443210801050463,FULL_11,TabPFN,2028,5
0.9725,0.9725,0.9725,0.9725,0.9725,0.9633333333333334,0.9633333333333334,0.0741623679152641,FULL_11,XGBoost,2026,1
0.9636745761225078,0.96375,0.96375,0.9636171415649027,0.96375,0.9516726146390956,0.9516666666666668,0.0863632141143376,FULL_11,XGBoost,2026,2
0.9824890556597874,0.9825,0.9825,0.9830827067669172,0.9825,0.9768702024960444,0.9766666666666668,0.0540669723984367,FULL_11,XGBoost,2026,3
0.97499437373409,0.975,0.975,0.9752026824141729,0.975,0.9667391748239365,0.9666666666666668,0.0687943461823868,FULL_11,XGBoost,2026,4
0.9724972497249724,0.9725,0.9725,0.9725890356142456,0.9725,0.9633654460500892,0.9633333333333334,0.0658631904492384,FULL_11,XGBoost,2026,5
0.9749774797317584,0.975,0.975,0.975812926535528,0.975,0.9669567972319508,0.9666666666666668,0.0648453220581599,FULL_11,XGBoost,2027,1
0.9762379704725516,0.97625,0.97625,0.9767090858989452,0.97625,0.968496780957177,0.9683333333333334,0.0656843354613514,FULL_11,XGBoost,2027,2
0.9787494921749508,0.97875,0.97875,0.9787792212057026,0.97875,0.971676788352596,0.9716666666666668,0.0643243254738449,FULL_11,XGBoost,2027,3
0.96870228864485,0.96875,0.96875,0.968778843339862,0.96875,0.9583752631683322,0.9583333333333334,0.0754028349217858,FULL_11,XGBoost,2027,4
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0612355713783431,FULL_11,XGBoost,2027,5
0.9699620295993684,0.97,0.97,0.9699419568822554,0.97,0.9600060000562506,0.96,0.106266981784999,FULL_11,XGBoost,2028,1
0.984998499849985,0.985,0.985,0.985094037615046,0.985,0.9800326683000908,0.98,0.0471575311938708,FULL_11,XGBoost,2028,2
0.9737597529972212,0.97375,0.97375,0.9741057194101236,0.97375,0.9651146141660524,0.965,0.0675506452855646,FULL_11,XGBoost,2028,3
0.9712354379404572,0.97125,0.97125,0.9716989403542172,0.97125,0.9618289890056644,0.9616666666666668,0.0869795946216259,FULL_11,XGBoost,2028,4
0.9649859943977592,0.965,0.965,0.9653445512820512,0.965,0.9534604698723174,0.9533333333333334,0.0806489375236163,FULL_11,XGBoost,2028,5
0.9737458977965308,0.97375,0.97375,0.9738899312070044,0.97375,0.9650502643436024,0.965,0.0872597362827932,REDUCED_7,CatBoost,2026,1
0.9699992499812496,0.97,0.97,0.97002200220022,0.97,0.9600080001000014,0.96,0.0918504485641652,REDUCED_7,CatBoost,2026,2
0.9762320254692612,0.97625,0.97625,0.9769364828606536,0.97625,0.968577526367149,0.9683333333333334,0.0693560837563614,REDUCED_7,CatBoost,2026,3
0.9724938111074992,0.9725,0.9725,0.9727004303873488,0.9725,0.9634055914624744,0.9633333333333334,0.0801387578631689,REDUCED_7,CatBoost,2026,4
0.9749774797317584,0.975,0.975,0.975812926535528,0.975,0.9669567972319508,0.9666666666666668,0.080885770605378,REDUCED_7,CatBoost,2026,5
0.9724662711821982,0.9725,0.9725,0.9735956185308008,0.9725,0.963726935542211,0.9633333333333334,0.0843055048327554,REDUCED_7,CatBoost,2027,1
0.9712354379404572,0.97125,0.97125,0.9716989403542172,0.97125,0.9618289890056644,0.9616666666666668,0.0806909515261504,REDUCED_7,CatBoost,2027,2
0.9762486639873492,0.97625,0.97625,0.976300917706484,0.97625,0.968351490093994,0.9683333333333334,0.0764629530606364,REDUCED_7,CatBoost,2027,3
0.9699932484809082,0.97,0.97,0.9701981783605244,0.97,0.9600720081010128,0.96,0.0883016178444457,REDUCED_7,CatBoost,2027,4
0.9812442560534164,0.98125,0.98125,0.9815336286951516,0.98125,0.975099546493316,0.975,0.069693848003104,REDUCED_7,CatBoost,2027,5
0.9749993749843746,0.975,0.975,0.975022502250225,0.975,0.966674722322918,0.9666666666666668,0.0857421991754889,REDUCED_7,CatBoost,2028,1
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0642613046751371,REDUCED_7,CatBoost,2028,2
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.0712580286440892,REDUCED_7,CatBoost,2028,3
0.98123017437168,0.98125,0.98125,0.982231176721649,0.98125,0.9753434626518608,0.975,0.0693788226436708,REDUCED_7,CatBoost,2028,4
0.963738895036605,0.96375,0.96375,0.9640121649020048,0.96375,0.951763830850741,0.9516666666666668,0.0902237193967279,REDUCED_7,CatBoost,2028,5
0.952347818643652,0.9525,0.9525,0.9535780085920248,0.9525,0.9371373058687134,0.9366666666666666,0.779974294673423,REDUCED_7,KNN,2026,1
0.949938674876724,0.95,0.95,0.9509848256456638,0.95,0.933714678033976,0.9333333333333332,0.4707610202579718,REDUCED_7,KNN,2026,2
0.9537010967834776,0.95375,0.95375,0.954614496246642,0.95375,0.9386638794410216,0.9383333333333334,0.3528338723834804,REDUCED_7,KNN,2026,3
0.9586797586937406,0.95875,0.95875,0.9588585882399464,0.95875,0.9450846676273824,0.945,0.553509549813714,REDUCED_7,KNN,2026,4
0.9498985445527192,0.95,0.95,0.9516332291561648,0.95,0.9339639719267916,0.9333333333333332,0.5201880009051133,REDUCED_7,KNN,2026,5
0.9523001862884556,0.9525,0.9525,0.954292748585838,0.9525,0.9374110322108976,0.9366666666666666,0.5231039749799062,REDUCED_7,KNN,2027,1
0.9524702939337084,0.9525,0.9525,0.9530075187969924,0.9525,0.93686186655764,0.9366666666666666,0.6051745567751021,REDUCED_7,KNN,2027,2
0.956142350553682,0.95625,0.95625,0.9560759053403636,0.95625,0.9416803996059644,0.9416666666666668,0.7293815886715973,REDUCED_7,KNN,2027,3
0.958706383617696,0.95875,0.95875,0.9596357108784614,0.95875,0.9453328945702651,0.945,0.3552754176267377,REDUCED_7,KNN,2027,4
0.9549278846153846,0.955,0.955,0.9563204508856684,0.955,0.9405017347568368,0.94,0.5539267755735092,REDUCED_7,KNN,2027,5
0.9474158653846154,0.9475,0.9475,0.9487721417069244,0.9475,0.9304963971530406,0.93,0.7821635349879666,REDUCED_7,KNN,2028,1
0.9511984533663682,0.95125,0.95125,0.9521038889307324,0.95125,0.9353293718764,0.935,0.5197665831660256,REDUCED_7,KNN,2028,2
0.9586053193988318,0.95875,0.95875,0.9600494793790608,0.95875,0.9455379277131069,0.945,0.598382762367002,REDUCED_7,KNN,2028,3
0.9460392156862744,0.94625,0.94625,0.9493650793650794,0.94625,0.9295444667033224,0.9283333333333332,0.242506534994145,REDUCED_7,KNN,2028,4
0.9373321219652196,0.9375,0.9375,0.9381776939925542,0.9375,0.91701634581881,0.9166666666666666,0.7502380207022072,REDUCED_7,KNN,2028,5
0.974906294320254,0.975,0.975,0.9753208051068264,0.975,0.9668358777525392,0.9666666666666668,0.0933965748485944,REDUCED_7,LDA,2026,1
0.97121133935966,0.97125,0.97125,0.9712143784270084,0.97125,0.9616806912790112,0.9616666666666668,0.0709544744389651,REDUCED_7,LDA,2026,2
0.9862457877725052,0.98625,0.98625,0.9865397612074792,0.98625,0.981766893819766,0.9816666666666668,0.065644003997784,REDUCED_7,LDA,2026,3
0.9698951733381788,0.97,0.97,0.9698687246385944,0.97,0.9600260010562978,0.96,0.11930926698273,REDUCED_7,LDA,2026,4
0.961146835315064,0.96125,0.96125,0.9619599824005792,0.96125,0.9486436696281588,0.9483333333333334,0.1122886725487835,REDUCED_7,LDA,2026,5
0.9749327830497752,0.975,0.975,0.9756645581209612,0.975,0.9669346252643256,0.9666666666666668,0.0953279168191279,REDUCED_7,LDA,2027,1
0.9723656320430514,0.9725,0.9725,0.9727101987853192,0.9725,0.9634919210968726,0.9633333333333334,0.076689564744108,REDUCED_7,LDA,2027,2
0.9711803223747592,0.97125,0.97125,0.9711528051054972,0.97125,0.9616806912790112,0.9616666666666668,0.0853212098626267,REDUCED_7,LDA,2027,3
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.110704392597153,REDUCED_7,LDA,2027,4
0.9711622126855122,0.97125,0.97125,0.971308399638144,0.97125,0.9617448116073768,0.9616666666666668,0.0957410236722692,REDUCED_7,LDA,2027,5
0.96873417167441,0.96875,0.96875,0.9691938675818532,0.96875,0.9584950930299084,0.9583333333333334,0.1066281081130643,REDUCED_7,LDA,2028,1
0.97999799979998,0.98,0.98,0.980092036814726,0.98,0.97336577940009,0.9733333333333334,0.0615992200054094,REDUCED_7,LDA,2028,2
0.974876184553604,0.975,0.975,0.9752337177276024,0.975,0.9668258031767928,0.9666666666666668,0.0836327926293638,REDUCED_7,LDA,2028,3
0.9723987528421244,0.9725,0.9725,0.9728030925562192,0.9725,0.9635019609327028,0.9633333333333334,0.0781856737434075,REDUCED_7,LDA,2028,4
0.9636020117553588,0.96375,0.96375,0.9636743611148229,0.96375,0.9517400327886224,0.9516666666666668,0.1352573643015626,REDUCED_7,LDA,2028,5
0.9812405030046462,0.98125,0.98125,0.9817192314436736,0.98125,0.9751645729086892,0.975,0.0611337819138564,REDUCED_7,LDA_SVM,2026,1
0.9837490858860812,0.98375,0.98375,0.983802605586257,0.98375,0.9783516775992674,0.9783333333333332,0.0605701492452247,REDUCED_7,LDA_SVM,2026,2
0.9849906191369606,0.985,0.985,0.9855889724310776,0.985,0.9802042304909117,0.98,0.0539422094792691,REDUCED_7,LDA_SVM,2026,3
0.9824890556597874,0.9825,0.9825,0.9830827067669172,0.9825,0.9768702024960444,0.9766666666666668,0.0699544712231101,REDUCED_7,LDA_SVM,2026,4
0.9724828017510944,0.9725,0.9725,0.9730576441102756,0.9725,0.9635340905165763,0.9633333333333334,0.0773824373191497,REDUCED_7,LDA_SVM,2026,5
0.9774724036945256,0.9775,0.9775,0.9786202391719424,0.9775,0.9703963260995964,0.97,0.0675495976363143,REDUCED_7,LDA_SVM,2027,1
0.9824929971988796,0.9825,0.9825,0.982872596153846,0.9825,0.9767969149391224,0.9766666666666668,0.0560796497475057,REDUCED_7,LDA_SVM,2027,2
0.9862478512267542,0.98625,0.98625,0.9863977485928704,0.98625,0.9817177991336477,0.9816666666666668,0.0567694735878672,REDUCED_7,LDA_SVM,2027,3
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0762058147052133,REDUCED_7,LDA_SVM,2027,4
0.9812489452531704,0.98125,0.98125,0.981302042959666,0.98125,0.9750182817641764,0.975,0.0727344233681471,REDUCED_7,LDA_SVM,2027,5
0.9812358095809957,0.98125,0.98125,0.9819516537526016,0.98125,0.9752458742250985,0.975,0.0671954895725197,REDUCED_7,LDA_SVM,2028,1
0.9862492265189916,0.98625,0.98625,0.986303168212848,0.98625,0.9816850734343586,0.9816666666666668,0.0489413694749742,REDUCED_7,LDA_SVM,2028,2
0.9824929971988796,0.9825,0.9825,0.982872596153846,0.9825,0.9767969149391224,0.9766666666666668,0.0591721710855507,REDUCED_7,LDA_SVM,2028,3
0.9824890556597874,0.9825,0.9825,0.9830827067669172,0.9825,0.9768702024960444,0.9766666666666668,0.0565697284066176,REDUCED_7,LDA_SVM,2028,4
0.9724889955982392,0.9725,0.9725,0.9728565705128204,0.9725,0.9634618034723766,0.9633333333333334,0.0888183165638155,REDUCED_7,LDA_SVM,2028,5
0.9685822593597178,0.96875,0.96875,0.9699672483451166,0.96875,0.958850852932893,0.9583333333333334,0.1099602044724177,REDUCED_7,LDA_Shrinkage,2026,1
0.9723858392222944,0.9725,0.9725,0.9730186734478918,0.9725,0.963582290919664,0.9633333333333334,0.0853434827260737,REDUCED_7,LDA_Shrinkage,2026,2
0.982484235812231,0.9825,0.9825,0.9833400240867122,0.9825,0.9769597985826264,0.9766666666666668,0.0617595635251888,REDUCED_7,LDA_Shrinkage,2026,3
0.9672481545788074,0.9675,0.9675,0.968257391143496,0.9675,0.9570814918780918,0.9566666666666668,0.117203425498558,REDUCED_7,LDA_Shrinkage,2026,4
0.9520891523885712,0.9525,0.9525,0.9546880287562336,0.9525,0.9376693368589444,0.9366666666666666,0.1215699218884953,REDUCED_7,LDA_Shrinkage,2026,5
0.9710744273308582,0.97125,0.97125,0.972872920614362,0.97125,0.962322472310868,0.9616666666666668,0.1029401328727891,REDUCED_7,LDA_Shrinkage,2027,1
0.9646806229205916,0.965,0.965,0.9663943355119826,0.965,0.9540013681851528,0.9533333333333334,0.0986695378827645,REDUCED_7,LDA_Shrinkage,2027,2
0.9699032984269365,0.97,0.97,0.970117794546445,0.97,0.960104016903052,0.96,0.0950646268491168,REDUCED_7,LDA_Shrinkage,2027,3
0.9635616547480595,0.96375,0.96375,0.9649094265126092,0.96375,0.9521805861298815,0.9516666666666668,0.1085901449035081,REDUCED_7,LDA_Shrinkage,2027,4
0.9749219800740906,0.975,0.975,0.975944618117952,0.975,0.9670354192271088,0.9666666666666668,0.0902445081757529,REDUCED_7,LDA_Shrinkage,2027,5
0.9661097839359708,0.96625,0.96625,0.9680019992288544,0.96625,0.9556831594321225,0.955,0.1028185273382247,REDUCED_7,LDA_Shrinkage,2028,1
0.9774859287054408,0.9775,0.9775,0.9780701754385964,0.9775,0.9702021465063104,0.97,0.0676080638333772,REDUCED_7,LDA_Shrinkage,2028,2
0.9786204603058206,0.97875,0.97875,0.9793459076420536,0.97875,0.9719481674216826,0.9716666666666668,0.084553153075383,REDUCED_7,LDA_Shrinkage,2028,3
0.9634620766459656,0.96375,0.96375,0.9646008484206428,0.96375,0.95213690037885,0.9516666666666668,0.0978601725402916,REDUCED_7,LDA_Shrinkage,2028,4
0.9584565683554443,0.95875,0.95875,0.9600165400615488,0.95875,0.9456168221447732,0.945,0.1427435868942363,REDUCED_7,LDA_Shrinkage,2028,5
0.9812470698546648,0.98125,0.98125,0.981394621638524,0.98125,0.9750507852176296,0.975,0.055459687142872,REDUCED_7,LDA_XGBoost,2026,1
0.9786915143164724,0.97875,0.97875,0.9787487009405752,0.97875,0.9717051307560426,0.9716666666666668,0.0602407708457723,REDUCED_7,LDA_XGBoost,2026,2
0.9849906191369606,0.985,0.985,0.9855889724310776,0.985,0.9802042304909117,0.98,0.0477001907960951,REDUCED_7,LDA_XGBoost,2026,3
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0976744247232546,REDUCED_7,LDA_XGBoost,2026,4
0.9737597529972212,0.97375,0.97375,0.9741057194101236,0.97375,0.9651146141660524,0.965,0.0676065326277411,REDUCED_7,LDA_XGBoost,2026,5
